target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen3,1,249,0.833761,0.698421,17,18.582
nguyen3,1,250,0.833788,0.706972,15,18.524
nguyen3,1,251,0.833788,0.710298,15,18.563
nguyen3,1,252,0.833788,0.711852,15,18.469
nguyen3,1,253,0.833788,0.704723,25,18.597
nguyen3,1,254,0.833788,0.704536,25,18.745
nguyen3,1,255,0.833788,0.710472,19,18.67
nguyen3,1,256,0.833788,0.718554,15,18.592
nguyen3,1,257,0.839104,0.711747,18,18.411
nguyen3,1,258,0.839104,0.72312,18,18.386
nguyen3,1,259,0.839104,0.710095,18,18.713
nguyen3,1,260,0.839104,0.724671,24,18.93
nguyen3,1,261,0.839104,0.718554,15,19.186
nguyen3,1,262,0.839391,0.716313,15,19.437
nguyen3,1,263,0.839819,0.735308,24,20.184
nguyen3,1,264,0.839819,0.71778,24,20.869
nguyen3,1,265,0.848526,0.72196,29,21.085
nguyen3,1,266,0.848526,0.724393,29,21.125
nguyen3,1,267,0.848526,0.711714,29,21.465
nguyen3,1,268,0.848526,0.722216,29,21.481
nguyen3,1,269,0.849024,0.724033,29,22.192
nguyen3,1,270,0.849024,0.724627,29,22.864
nguyen3,1,271,0.849024,0.728422,29,23.705
nguyen3,1,272,0.849024,0.721115,29,25.033
nguyen3,1,273,0.849024,0.717996,29,27.123
nguyen3,1,274,0.849025,0.711012,29,28.702
nguyen3,1,275,0.859094,0.724301,30,29.419
nguyen3,1,276,0.865614,0.729866,30,29.734
nguyen3,1,277,0.866764,0.732556,31,29.835
nguyen3,1,278,0.866764,0.720356,31,29.989
nguyen3,1,279,0.871899,0.731786,29,30.119
nguyen3,1,280,0.888508,0.699572,29,30.277
nguyen3,1,281,0.888508,0.704131,29,30.511
nguyen3,1,282,0.888508,0.699448,29,30.747
nguyen3,1,283,0.888508,0.708557,30,30.808
nguyen3,1,284,0.953879,0.721846,31,30.748
nguyen3,1,285,0.95419,0.700281,31,30.729
nguyen3,1,286,0.95419,0.693567,31,30.627
nguyen3,1,287,0.95419,0.699012,31,30.655
nguyen3,1,288,0.954226,0.711007,31,30.871
nguyen3,1,289,0.954226,0.707499,31,31.032
nguyen3,1,290,0.954226,0.732951,31,31.166
nguyen3,1,291,0.954226,0.749918,29,31.289
nguyen3,1,292,0.954226,0.734619,30,31.316
nguyen3,1,293,0.954226,0.765012,35,31.427
nguyen3,1,294,0.954226,0.758522,30,31.407
nguyen3,1,295,0.954226,0.758771,30,31.381
nguyen3,1,296,0.956666,0.765724,29,31.271
nguyen3,1,297,0.956666,0.753093,29,31.238
nguyen3,1,298,0.956666,0.758106,29,31.283
nguyen3,1,299,0.956666,0.76079,29,31.404
nguyen3,1,300,0.956666,0.787083,29,31.468
nguyen3,1,301,0.956666,0.756382,29,31.481
nguyen3,1,302,0.956666,0.761308,30,31.524
nguyen3,1,303,0.956666,0.746088,29,31.644
nguyen3,1,304,0.958355,0.770576,34,31.631
nguyen3,1,305,0.958355,0.756499,34,31.633
nguyen3,1,306,0.958355,0.742254,34,31.63
nguyen3,1,307,0.958355,0.753744,34,31.543
nguyen3,1,308,0.958355,0.744558,34,31.517
nguyen3,1,309,0.958355,0.738533,34,31.634
nguyen3,1,310,0.958355,0.755821,33,31.757
nguyen3,1,311,0.958355,0.743169,35,31.899
nguyen3,1,312,0.962101,0.724935,30,32.196
nguyen3,1,313,0.962101,0.711392,30,32.397
nguyen3,1,314,0.962101,0.71515,30,32.52
nguyen3,1,315,0.962101,0.724351,30,32.675
nguyen3,1,316,0.962101,0.744871,33,32.894
nguyen3,1,317,0.962101,0.719089,34,32.94
nguyen3,1,318,0.962101,0.719499,32,32.987
nguyen3,1,319,0.962101,0.732186,35,33.069
nguyen3,1,320,0.962101,0.750498,33,33.001
nguyen3,1,321,0.962101,0.729186,33,32.949
nguyen3,1,322,0.962101,0.72727,31,32.876
nguyen3,1,323,0.962101,0.743685,34,32.831
nguyen3,1,324,0.962101,0.751831,31,32.829
nguyen3,1,325,0.962101,0.789806,31,32.923
nguyen3,1,326,0.962101,0.755566,31,32.974
nguyen3,1,327,0.962101,0.770165,34,33.011
nguyen3,1,328,0.962101,0.773522,31,32.855
nguyen3,1,329,0.962101,0.784669,32,32.925
nguyen3,1,330,0.962101,0.787807,33,32.758
nguyen3,1,331,0.962101,0.781644,32,32.926
nguyen3,1,332,0.962101,0.774687,32,32.936
nguyen3,1,333,0.96288,0.774364,33,33.105
nguyen3,1,334,0.96288,0.76135,33,33.071
nguyen3,1,335,0.96288,0.762656,33,33.029
nguyen3,1,336,0.96288,0.753242,33,33.057
nguyen3,1,337,0.96288,0.773796,34,33.122
nguyen3,1,338,0.96288,0.778296,35,33.247
nguyen3,1,339,0.96288,0.761945,34,33.284
nguyen3,1,340,0.963428,0.78438,34,33.367
nguyen3,1,341,0.963428,0.777991,34,33.421
nguyen3,1,342,0.963466,0.793756,30,33.466
nguyen3,1,343,0.963577,0.764739,34,33.406
nguyen3,1,344,0.963577,0.778299,34,33.544
nguyen3,1,345,0.963577,0.777007,34,33.75
nguyen3,1,346,0.963577,0.781333,34,34.01
nguyen3,1,347,0.963577,0.764496,33,34.138
nguyen3,1,348,0.963836,0.774873,34,34.268
nguyen3,1,349,0.963836,0.789561,34,34.291
nguyen3,1,350,0.963836,0.7625,34,34.268
nguyen3,1,351,0.963836,0.774758,33,34.298
nguyen3,1,352,0.963836,0.774385,31,34.143
nguyen3,1,353,0.963836,0.768148,33,34.058
nguyen3,1,354,0.963836,0.773869,30,34.218
nguyen3,1,355,0.963836,0.788789,33,34.005
nguyen3,1,356,0.963836,0.79259,41,34.016
nguyen3,1,357,0.963836,0.774183,31,34.335
nguyen3,1,358,0.963836,0.781791,34,34.32
nguyen3,1,359,0.963836,0.767593,33,34.353
nguyen3,1,360,0.963836,0.771571,33,34.555
nguyen3,1,361,0.963836,0.762468,34,34.574
nguyen3,1,362,0.963836,0.78973,33,34.58
nguyen3,1,363,0.963836,0.770398,36,34.482
nguyen3,1,364,0.963836,0.767754,38,34.637
nguyen3,1,365,0.963836,0.76978,29,34.723
nguyen3,1,366,0.963836,0.775125,32,34.635
nguyen3,1,367,0.963836,0.777409,33,34.581
